Country Name,Country Code,Year,Access to electricity (% of population),"Agriculture, forestry, and fishing, value added (% of GDP)",Current health expenditure (% of GDP),"Foreign direct investment, net inflows (% of GDP)",GDP growth (annual %),GDP per capita (current US$),"Government expenditure on education, total (% of GDP)",Individuals using the Internet (% of population),"Inflation, consumer prices (annual %)","Life expectancy at birth, total (years)",Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),"School enrollment, primary (% gross)","Unemployment, total (% of total labor force) (national estimate)",Urban population (% of total population)
Greece,GRC,2013,100.0,3.35146223879432,8.52183914,1.24506178790059,-2.27211699888024,21573.3449762805,4.62330484390259,59.8663,-0.921269454256994,81.2853658536585,1.5,98.7325210571289,27.686,77.0951999650171
Greece,GRC,2014,100.0,3.53346105430384,7.94358587,1.15314480305525,0.792225060962835,21474.7257123892,4.62330484390259,63.2073404784561,-1.31226096405506,81.3853658536585,2.0,97.959342956543,26.708,77.3130486275866
Greece,GRC,2015,100.0,3.82153798821664,8.26719952,0.652184629866422,-0.228301892172851,17980.7298238137,3.68238997459412,66.8349594911035,-1.73588804765284,81.0365853658537,2.0,99.8291091918945,24.981,77.5194426317545
Greece,GRC,2016,100.0,3.45812941533327,8.45097542,1.3975055397238,-0.0317947678412054,17919.2426377048,4.62330484390259,69.0879154723892,-0.825653978390973,81.3878048780488,1.4,99.3706512451172,23.514,77.7122988766348
Greece,GRC,2017,100.0,3.7522702094539,8.11336899,1.7162955046024,1.47312472702352,18631.9930129293,3.46778011322021,69.8929706543154,1.12125452031419,81.2878048780488,1.1,98.8267135620117,21.413,77.8895342613411
Greece,GRC,2018,100.0,3.52573090341626,8.07267761,1.88723349665643,2.06467207892409,19873.4015238771,3.57626008987427,72.2383733920483,0.62562141345364,81.7878048780488,0.2,97.8011016845703,19.179,78.0490656849874
Greece,GRC,2019,100.0,3.66151933931312,8.11709499,2.41172201156202,2.27718065334808,19335.3602002969,3.55062007904053,75.6712066931757,0.253007522038157,81.6390243902439,1.0,97.6437683105469,17.045,78.1888100466875
Greece,GRC,2020,100.0,3.9238294812332,9.38074493,1.72637818314203,-9.19623149726978,17886.733165236,4.62330484390259,78.11584474,-1.24798355581405,81.2878048780488,1.1,97.2831726074219,15.899,78.3066842455552
Greece,GRC,2021,100.0,3.53173488105093,9.03178692,3.0165221032062,8.65449786002131,20652.89659591,4.62330484390259,78.49426371,1.22382501019854,80.0829268292683,0.7,97.3313217163086,14.656,78.3884898647442
Greece,GRC,2022,100.0,3.78490731948212,8.44938278,3.69648293387112,5.52198580589408,20884.6773436263,3.37547993659973,83.17066333,9.64525981280632,80.7878048780488,0.6,101.366188049316,12.426,78.5502190980809
Grenada,GRD,2018,92.3,5.20543943814909,4.58373737,15.9441349586327,4.36144039364797,10083.021279225,3.55919341882594,61.42459869,0.804102313277033,74.957,0.8,107.786483839373,13.658,36.0720421424532
Guatemala,GTM,2006,83.7,11.4490682853821,6.36362219,2.13587522888421,5.35139778711536,2225.1234753878,3.03285002708435,6.5,6.56085282795384,68.79,10.5,111.043182373047,1.902,48.7676356188334
Guatemala,GTM,2014,85.5,10.0744824629421,5.8885684,2.43302117698753,4.44397825774911,3689.14510410202,2.98563003540039,23.39999962,3.4183616966296,70.942,8.0,105.231154037687,2.717,53.1458479013964
Guinea,GIN,2002,17.7,14.8357430403433,5.35653734,0.697413496345229,5.16460946696631,495.916073559269,1.77897000312805,0.402022748744397,3.03924881090924,53.2,50.3,69.4354019165039,4.549,31.5131362085814
Guinea,GIN,2007,24.1,16.81970768631,3.48262477,6.14302807033806,6.81747111070281,650.148575304743,4.62330484390259,0.780025279059244,18.1755656108597,55.233,44.0,81.362548828125,6.762,32.9740386596386
Guinea,GIN,2012,26.2,16.8316746641336,3.50398517,7.92820721970247,5.91528626133322,699.353377212197,1.83369994163513,3.099999905,15.2262941038638,57.117,21.3,91.4924621582031,6.762,34.3313936933767
Guinea,GIN,2018,45.0,22.9400092652548,3.73843002,2.97511256265365,6.35849192736715,933.273615633705,2.38432002067566,21.8300230430563,9.82761701259191,59.043,11.7,101.2539710998535,6.762,35.8554382324219
Guinea-Bissau,GNB,2002,1.3,35.2759589835735,3.87280011,0.759522998746594,3.65393603642713,362.034574570354,4.62330484390259,1.02299323436117,3.30012175283752,51.608,68.2,101.2539710998535,6.762,37.4734924367695
Guinea-Bissau,GNB,2010,6.0,37.9530889182683,4.87133694,2.79117647230681,5.60536311358261,600.194298540768,1.68221998214722,2.450000048,2.51785140171701,56.999,75.7,113.436782836914,6.762,40.0095596313477
Guinea-Bissau,GNB,2018,28.4,32.5475708900674,7.28164959,1.32316927565873,3.76145359637003,808.531613218504,4.62330484390259,15.69999981,0.381324702790992,61.652,37.1,101.2539710998535,3.127,43.4449081420898
Guinea-Bissau,GNB,2021,35.8,40.05238080001,8.39794922,0.971357397018973,5.0173096003907,926.54619187706,4.62330484390259,23.3519001,2.24248879577658,61.653,39.9,101.2539710998535,6.762,44.7334136962891
Haiti,HTI,2012,37.9,19.4699035948555,5.56462336,1.13794476642421,0.502424403581585,1361.39396587374,4.62330484390259,9.800000191,5.01804155429246,62.273,40.4,101.2539710998535,14.1,47.4314843495779
Honduras,HND,2002,63.1,12.1834127398259,6.2445755,3.6562173778393,3.75433786119939,1132.49965345317,4.62330484390259,2.5974025974026,7.6905097203429,68.714,29.0,101.2539710998535,4.019,46.4194190064116
Honduras,HND,2003,65.1,11.6140985227332,6.89004707,4.74055553954205,4.54703805165397,1156.08162681357,4.62330484390259,4.8,7.67416639397743,68.874,34.0,108.33374786377,5.302,46.990184604045
Honduras,HND,2004,67.1,12.1707041468662,6.85484362,6.67606399673031,6.23230296069102,1215.13995412761,4.62330484390259,5.6,8.11379097093383,69.05,33.3,106.424087524414,5.986,47.5739776096056
Honduras,HND,2005,68.9,12.4709247586633,7.50086403,6.16028277171203,6.05059922215973,1304.70039153826,4.62330484390259,6.5,8.80906074819817,69.198,31.3,102.47428894043,4.909,48.1703884178554
Honduras,HND,2006,71.3,11.8565791514775,7.86318684,6.57287305327357,6.56724355177587,1425.84780051892,4.62330484390259,7.800000191,5.57775207654292,69.364,27.3,105.866416931152,3.574,48.7790074235564
Honduras,HND,2007,73.5,11.9110474415928,8.08494949,7.82223281251053,6.18832716678008,1577.73789197407,4.62330484390259,9.399999619,6.93621470895786,69.539,22.0,100.833831787109,3.211,49.3994250214704
Honduras,HND,2008,76.4,12.1501702062634,8.60362625,8.65020371949481,4.23160011009342,1732.49062702803,4.62330484390259,9.6,11.4034270813932,69.657,20.9,101.453086853027,3.156,50.0312316063593
Honduras,HND,2009,78.3,10.8250414864446,8.99592495,3.38987200238321,-2.43162787988011,1781.15703614674,4.62330484390259,9.800000191,5.49634273772203,69.823,18.1,99.5311126708984,3.292,50.6740175729851
Honduras,HND,2010,81.0,11.5912204379757,8.72536373,3.83460574737835,3.73114034433009,1893.32722662035,4.62330484390259,11.09,4.69889064976232,69.77,19.6,99.4327616233952,4.119,51.3273733161098
Honduras,HND,2011,82.2,14.2196558016976,8.79187012,5.88681418228473,3.83569066207505,2073.66121088074,4.62330484390259,15.9,6.7622795731476,70.116,20.1,97.6766786028118,4.474,51.9908892304951
Honduras,HND,2012,83.6,13.5662940347061,8.65655136,5.83610988955542,4.12868774866939,2126.03474686503,6.29972793577391,18.12,5.19618615531848,70.46,24.0,94.1871653490279,3.755,52.6641557109031
Honduras,HND,2013,87.2,12.1911279403961,8.47723007,5.77862113948416,2.79155975746801,2081.12843527945,5.87493991851807,17.8,5.16189898581494,70.765,20.8,90.5529233749786,5.646,53.356379133253
Honduras,HND,2014,88.7,12.5383501333105,7.91455746,8.62899693066618,3.0580805621437,2179.88171977271,7.09010982513428,23.0,6.12924930313031,71.032,20.6,89.4033670410587,7.078,53.8768089124249
Honduras,HND,2015,90.0,12.2159784468116,7.4837904,6.27594328427599,3.84007997093951,2271.20265980349,6.41298007965088,27.1395454833776,3.15783117980915,71.323,19.9,89.2421539364839,6.147,54.3828473751434
Honduras,HND,2016,91.6,12.0499014058464,7.709445,5.28156973350556,3.89297219726413,2307.34468351082,6.09509492079297,29.5282180796457,2.72461223295289,71.615,19.8,88.6465188864987,6.727,54.8868414578857
Honduras,HND,2017,86.5,12.6697681094878,7.00668859,4.10592046689605,4.84291391050387,2413.0076562942,5.74434396129576,31.7357924661485,3.93436084442037,71.805,19.3,87.1120951772099,5.528,55.3877322339915
Honduras,HND,2018,91.6,11.6101604613644,7.22820663,5.99386120691106,3.84499476966735,2464.64241531918,6.05646991729736,36.0400608231468,4.34734937777536,72.001,19.8,101.2539710998535,5.648,55.8852577716247
Honduras,HND,2019,91.1,10.6380334094751,7.34316635,3.83846408231678,2.55963434592314,2502.32744328073,5.98198266311593,39.3883521850111,4.36587159819274,72.124,18.8,85.3644845988859,5.698,56.3791561389766
Hungary,HUN,2002,100.0,4.3698045801714,7.1181159,5.38678090915431,4.73006530805553,6658.04494326809,5.17711019515991,16.67,5.26544821583985,72.3487804878049,0.1,101.256103515625,5.608,65.0400009155273
Hungary,HUN,2003,100.0,3.90627498031927,8.12986469,4.88025299452782,3.93877761242727,8410.09248198479,5.79872989654541,21.63,4.66101694915254,72.3,0.2,101.329246520996,5.79,64.8452987670898
Hungary,HUN,2004,100.0,4.35683545455054,7.76592064,4.36291277823616,4.96312536156307,10291.2694721409,5.33301019668579,27.74,6.74434679569469,72.6487804878049,0.3,100.859748840332,5.832,65.0225372314453
Hungary,HUN,2005,99.9,3.72514185336456,7.99248505,24.3060288068427,4.30028318461673,11212.2046968994,5.32539987564087,38.97,3.56151711378352,72.6487804878049,1.0,100.982482910156,7.189,66.1261367797852
Hungary,HUN,2006,99.9,3.53874601085628,7.78556442,16.1574876503265,3.93393162712054,11478.4891640501,5.29485988616943,47.06,3.93032603841001,73.0975609756098,0.2,101.501808166504,7.494,67.0155868530273
Hungary,HUN,2007,100.0,3.48786630899698,7.20719147,50.4065230275136,0.332354337878925,13934.605460375,5.13725996017456,53.3,7.9587451654491,73.1512195121951,0.2,101.520332336426,7.406,67.0041656494141
Hungary,HUN,2008,100.0,3.47814940071837,7.09275723,47.2364211896638,0.993437085479655,15762.6322515113,4.97069978713989,61.0,6.0425125388106,73.7024390243903,0.1,101.747993469238,7.817,68.0976986078883
Hungary,HUN,2009,100.0,2.99527728031797,7.2366724,-2.28280495631194,-6.7401660845502,13051.1831777184,4.95626020431519,62.0,4.21171171171171,73.9048780487805,0.1,100.920570373535,10.03,68.4592590332031
Hungary,HUN,2010,100.0,3.00710894106453,7.46420383,-15.8854380283338,1.06795068152046,13189.8433874768,4.73365020751953,65.0,4.85555795691956,74.2073170731707,0.2,100.467422485352,11.172,69.5305480957031
Hungary,HUN,2011,100.0,3.97302154410133,7.49342251,7.45442145492381,1.91670916599742,14211.460557822,4.57056999206543,68.0199878861296,3.9299209893507,74.8585365853659,0.2,100.100288391113,11.029,69.4779934082031
Hungary,HUN,2012,100.0,3.88850753892061,7.43047714,8.30549850772091,-1.33948446518181,12950.1594488143,4.15359020233154,70.579998153838,5.65214517088646,75.0634146341463,0.5,101.069969177246,11.003,69.5772326660156
Hungary,HUN,2013,100.0,3.92253734459854,7.23645353,-2.74986395257086,2.03216990678146,13739.4620151401,4.19040012359619,72.6439,1.73319984983101,75.5658536585366,0.5,100.73802947998,10.177,69.9277636266638
Hungary,HUN,2014,100.0,3.94529830379291,7.04192352,9.1265022330579,4.33435364113967,14352.501883174,4.59878015518188,75.6531974544103,-0.227566270988219,75.7634146341463,1.0,101.617790222168,7.725,70.3071053512008
Hungary,HUN,2015,100.0,3.76135548183773,6.8501935,-4.3672559097876,3.65981615406955,12782.9412577973,4.49287986755371,72.8347370323805,-0.0616446800641672,75.5682926829269,1.0,101.536590576172,6.813,70.4847717285156
Hungary,HUN,2016,100.0,3.8677257212942,6.96752644,53.8467636785015,2.43864141309342,13215.8605277789,4.60210990905762,79.2594121273057,0.394769306686392,76.0634146341464,1.6,100.159217834473,5.115,70.4733810424805
Hungary,HUN,2017,100.0,3.74894666908719,6.73338366,-8.6313549623639,4.12418389451805,14736.1668157258,4.64034986495972,76.7505471201922,2.34824281150154,75.8170731707317,0.9,99.7975769042969,4.156,70.4542541503906
Iceland,ISL,2003,100.0,6.34802769431979,9.72930241,2.8998206651811,2.28136971847135,39944.2104095591,7.24507999420166,83.14,2.05566329753744,80.9634146341464,0.0,99.0588302612305,3.997,92.3235559316863
Iceland,ISL,2004,100.0,5.22712887100887,9.32854366,5.40905235148605,7.62260520494142,47809.6073050042,7.16119003295898,83.88,3.15819324298459,80.9975609756098,0.2,99.1075668334961,4.031,92.4377293375354
Iceland,ISL,2005,100.0,4.65914418730598,8.94694996,18.042727115684,7.02934061160924,57783.7745608117,7.33842992782593,87.0,3.98704782806593,81.5024390243902,0.0,99.1848678588867,2.547,92.377441015064
Iceland,ISL,2006,100.0,4.71216540055294,8.55709076,21.9365764797895,5.67161248703039,58172.1426656622,7.19518995285034,89.51,6.68707906136667,81.1585365853659,0.2,98.8979187011719,2.83,92.1949009038813
Iceland,ISL,2007,100.0,4.14422017475605,8.3535862,31.2938758397836,8.74132941862472,70483.0117228535,6.94434022903442,90.6,5.05155736492143,81.4536585365854,0.1,98.5585098266602,2.251,92.3614571703229
Iceland,ISL,2008,100.0,4.84499076014344,8.34370804,6.59629631732958,1.69961072411662,57489.3399795216,7.03599977493286,91.0,12.6943942775877,81.609756097561,0.1,98.4482421875,2.946,93.0646442174216
Iceland,ISL,2009,100.0,5.59973924229062,8.77518463,0.48127099169328,-8.32146414938261,41483.7843682814,7.18984985351562,93.0,12.0031298461743,81.7512195121951,0.1,98.4017105102539,7.22,93.4441340553707
Iceland,ISL,2010,100.0,6.30607576724851,8.36173058,1.84577695426496,-2.22181843777449,43776.4677400475,6.94422006607056,93.39,5.39673113167484,81.8975609756097,0.1,98.8301391601562,7.564,93.4588348107886
Iceland,ISL,2011,100.0,6.80354686881859,8.25498867,7.19083904863249,1.37999669197329,48254.953927254,6.78996992111206,94.8196868008949,4.0010266434312,82.3585365853659,0.2,98.7551574707031,7.028,93.41106112427
Iceland,ISL,2012,100.0,6.78778087975117,8.23091221,6.85345908435807,1.16931174934061,46594.9869146614,7.58223009109497,96.2097995545657,5.18589988750698,82.9170731707317,0.0,98.8329925537109,6.0,93.514892578125
Iceland,ISL,2013,100.0,6.04859910943695,8.22651291,2.90937107233191,3.59695697128252,50173.3360061057,7.44866991043091,96.5468,3.8722792374824,82.0609756097561,0.1,98.7876205444336,5.376,93.6166725158692
Iceland,ISL,2014,100.0,5.2481645293506,8.29044247,4.24755010057716,1.91381613095174,55140.364935793,7.6414098739624,98.1580233097118,2.04461481539342,82.8609756097561,0.0,98.7708206176758,4.897,93.6196716315805
Iceland,ISL,2015,100.0,5.38208899929138,8.13121986,6.47308431453939,3.76859020213645,53505.6964079339,7.45796012878418,98.19999695,1.63305558181335,82.4682926829268,0.0,98.6862182617188,3.979,93.727919768566
Iceland,ISL,2016,100.0,4.47135515188719,8.15569115,-5.05739639771987,6.21808764670307,62854.0906407932,7.43221998214722,98.23999786,1.69692761997734,82.2048780487805,0.0,98.9531784057617,2.978,93.7822647094726
Iceland,ISL,2017,100.0,3.75031988716598,8.3243084,-27.9324374411863,3.48506704155555,72976.3729990975,7.58384990692139,98.2552011867973,1.76041559180605,82.6609756097561,0.0,98.8624114990234,2.742,93.7718982310092
Iceland,ISL,2018,100.0,4.16468316974913,8.43817616,-2.33423231382448,4.66077036232377,75633.8651351915,7.56350994110107,99.0109539916991,2.68291768267392,82.8609756097561,0.3,98.88671875,2.704,93.8526667025487
Iceland,ISL,2019,100.0,4.42492787831943,8.63996315,-2.22712995709055,1.13821227336888,69296.3144361601,7.60129976272583,99.5049411693787,3.01397179156061,83.1634146341463,0.1,98.8134307861328,3.507,93.9770847416131
India,IND,2004,64.4,17.8146906487994,4.02679491,0.765596855110284,7.92293661307978,624.258826510066,3.35254001617432,1.97613649190559,3.76725173477517,64.484,46.4,101.2539710998535,6.762,28.7726067228528
India,IND,2009,75.0,16.7442701563161,3.54637694,2.65159033235479,7.8618888330338,1094.94974598436,3.27824997901917,5.12,10.8823529411764,66.7,34.6,112.490791320801,6.762,30.5185314023263
India,IND,2011,79.5,17.191973558015,3.24634218,2.0020634629993,5.24131620024293,1445.46127486037,3.79618000984192,10.07,8.9117933648336,67.623,27.1,109.707902683748,6.762,31.2746502853309
India,IND,2022,99.2,18.2106659929942,3.39623499,1.53665241748393,7.6093649776932,2279.98145719369,4.09865814174589,55.9,6.69903414079858,71.698,5.3,111.084455602236,4.822,34.7555673994206
Indonesia,IDN,2002,87.6,16.3196689664379,1.98062706,0.0741516383181159,4.49947539085764,881.002913569131,2.64568996429443,2.13413573295808,11.9001200338414,66.954,46.8,110.116897583008,6.604,43.7824069030376
Indonesia,IDN,2003,87.9,15.1853482186248,2.24837184,-0.254256320381005,4.78036912167654,1043.2105838671,3.21799993515015,2.38701977959476,6.75731256333564,67.134,45.5,110.176658630371,6.657,44.6301761521872
Indonesia,IDN,2004,89.0,14.3357802955642,2.12002277,0.738243979887563,5.03087394501685,1126.84004447173,2.74846005439758,2.60028587633414,6.06406189133648,65.521,45.4,109.678840637207,7.303,45.4476736441888
Indonesia,IDN,2005,84.8,13.1266186400506,2.53189397,2.91611483313067,5.69257130383384,1238.21447629488,2.87281990051269,3.60202476259646,10.4532001873347,67.531,41.1,109.01708984375,7.945,46.2373757571669
Indonesia,IDN,2006,90.6,12.9738027192484,2.61946416,1.34794264068931,5.50095178520348,1558.31562847163,4.62330484390259,4.76481313366657,13.108670985346,67.664,46.8,107.672538757324,7.551,47.0017588692457
Indonesia,IDN,2007,91.1,13.7166831034562,2.82385564,1.6030105718879,6.34502222667214,1823.21976255073,3.04426002502441,5.78627472934199,6.40656087966005,67.914,41.1,110.421722412109,8.06,47.7432993585496
Indonesia,IDN,2008,92.7,14.4817402607761,2.54842305,1.82632902403998,6.01370360009123,2124.55483920618,2.90190005302429,7.917500019,10.2266663272483,68.085,38.0,109.333679199219,7.208,48.4644736032029
Indonesia,IDN,2009,93.6,15.290148146172,2.62324095,0.90391941965406,4.62887118256153,2218.48541852977,3.52513003349304,6.92,4.38641311792074,68.267,37.9,110.992286682129,6.106,49.16775798133
Indonesia,IDN,2010,94.2,13.929212707137,2.7908783,2.02517914569356,6.22385418062366,3065.68348377765,2.81227993965149,10.92,5.13420639015885,68.364,34.1,113.010775075983,5.614,49.8521375148888
Indonesia,IDN,2011,94.8,13.5122870743946,2.98942471,2.30298429381592,6.16978420771008,3579.46442466152,3.18944001197815,12.28,5.35604849112582,68.629,31.2,114.684137554242,5.153,50.4830017089844
Indonesia,IDN,2012,96.0,13.3739742350727,2.91427088,2.30978031853073,6.03005065305615,3632.27254030331,3.40748000144958,14.52,4.2795142691943,68.862,26.6,115.201069565404,4.468,51.1593933105469
Indonesia,IDN,2013,96.5,13.3566991621949,2.86934805,2.55135633401058,5.5572636889101,3566.60284506078,3.35904002189636,14.94,6.41249457900391,69.064,27.2,111.656675108204,4.336,51.8307495117188
Indonesia,IDN,2014,97.0,13.3367549992146,2.96433568,2.81997260412102,5.006668425755,3441.06808464008,3.28800988197327,17.1431598350566,6.39492882396559,69.292,25.7,109.659608599994,4.049,52.5002136230469
Indonesia,IDN,2015,97.5,13.4926435578886,2.92428517,2.29761639380441,4.87632230022123,3288.22269725538,3.58361005783081,22.062742603379,6.36312061196646,69.52,21.6,107.983525766989,4.514,53.1720771789551
